Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios constantes (2024),Apropiación a precios corrientes
2018,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,68020003354,96654094737.0293,96654094737.0293,68020003354
2018,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,25472214192,36195143814.71564,36195143814.71564,25472214192
2018,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,288390882668,409793565425.4742,409793565425.4742,288390882668
2018,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,41427391319,58866903966.7012,58866903966.7012,41427391319
2018,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1071259990266,1522223750097.333,1522223750097.333,1071259990266
2018,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,2697052230,3832418831.155592,3832418831.155592,2697052230
2018,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,33114135775,47054052609.70904,47054052609.70904,33114135775
2018,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,5910365208,8398426500.678497,8398426500.678497,5910365208
2018,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,670484958860,952736159040.4374,952736159040.4374,670484958860
2018,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,357939873646,508620299200.6513,508620299200.6513,357939873646
2018,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,12081225246615,17167007232395.97,17167007232395.97,12081225246615
2018,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,2042738262459,2902661096841.245,2902661096841.245,2042738262459
2018,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,12823840090,18222237486.53322,18222237486.53322,12823840090
2018,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,9680000000,13754948411.06067,13754948411.06067,9680000000
2018,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,15322277178,21772431004.47957,21772431004.47957,15322277178
2018,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,11128800037,15813643634.91168,15813643634.91168,11128800037
2018,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,1283781439024,1824209448848.383,1824209448848.383,1283781439024
2018,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,227733345457,323601282875.96,323601282875.96,227733345457
2018,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,8866460578,12598936760.2369,12598936760.2369,8866460578
2018,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,1379072000,1959614071.811804,1959614071.811804,1379072000
2018,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,198364593623,281869292548.0764,281869292548.0764,198364593623
2018,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,20950240887,29769574648.75815,29769574648.75815,20950240887
2018,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,173505750000,246545727300.8667,246545727300.8667,173505750000
2018,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,6634041074,9426745116.707386,9426745116.707386,6634041074
2018,Hacienda,13,Fondo adaptación,1315,Funcionamiento,26714983095,37961075854.76063,37961075854.76063,26714983095
2018,Hacienda,13,Fondo adaptación,1315,Inversión,700000000000,994676021460.9988,994676021460.9988,700000000000
2018,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,47316705869732,67235418204493.3,67235418204493.3,47316705869732
2018,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,12935139414000,18380390013372.68,18380390013372.68,12935139414000
2018,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,684961725639,973307148730.9438,973307148730.9438,684961725639
2018,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,2880321119000,4092837644538.589,4092837644538.589,2880321119000
2018,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,5500000000,7815311597.193561,7815311597.193561,5500000000
2018,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,25481000000,36207628146.92529,36207628146.92529,25481000000
2018,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,13593000000,19315187371.02765,19315187371.02765,13593000000
2018,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,28011000000,39802671481.63433,39802671481.63433,28011000000
2018,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,1308504084,1859339480.483698,1859339480.483698,1308504084
2018,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,45839927122,65136966191.10441,65136966191.10441,45839927122
2018,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,3013034465000,4281418763101.527,4281418763101.527,3013034465000
2018,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,14000000000,19893520429.21997,19893520429.21997,14000000000
2018,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,233038000000,331139015270.326,331139015270.326,233038000000
2018,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,4960000000,7047990094.923648,7047990094.923648,4960000000
2018,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,20150000000,28632459760.62732,28632459760.62732,20150000000
2018,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,5562000000,7903411473.380107,7903411473.380107,5562000000
2018,Defensa y policía,15,Hospital militar,1519,Funcionamiento,391319180000,556051150119.6863,556051150119.6863,391319180000
2018,Defensa y policía,15,Hospital militar,1519,Inversión,17453000000,24800115146.51258,24800115146.51258,17453000000
2018,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,580383000000,824704361947.9983,824704361947.9983,580383000000
2018,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,7130000000,10131485761.45274,10131485761.45274,7130000000
2018,Defensa y policía,15,Policía nacional,1601,Funcionamiento,9560960000000,13585796648782.5,13585796648782.5,9560960000000
2018,Defensa y policía,15,Policía nacional,1601,Inversión,181231237474,257523380364.4168,257523380364.4168,181231237474
2018,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,296247447730,420957475251.5023,420957475251.5023,296247447730
2018,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,720399627388,1023663193188.974,1023663193188.974,720399627388
2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,104912194555,149076634689.5852,149076634689.5852,104912194555
2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,75000000,106572430.8708213,106572430.8708213,75000000
2018,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,230692471969,327806100284.4684,327806100284.4684,230692471969
2018,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,11489053519,16325551492.33058,16325551492.33058,11489053519
2018,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,56414985846,80163762388.68262,80163762388.68262,56414985846
2018,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,51579342998,73292479546.8898,73292479546.8898,51579342998
2018,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,171086162911,243107576930.4883,243107576930.4883,171086162911
2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,21362067604,30354766306.46801,30354766306.46801,21362067604
2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,85970000,122160425.0928601,122160425.0928601,85970000
2018,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,261304696769,371305023101.8023,371305023101.8023,261304696769
2018,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,21971645586,31220955737.76228,31220955737.76228,21971645586
2018,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,262541031969,373061813070.2711,373061813070.2711,262541031969
2018,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Funcionamiento,44400845940,63092081127.28848,63092081127.28848,44400845940
2018,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Inversión,51930000000,73790751134.95667,73790751134.95667,51930000000
2018,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,23052103051803,32756248785537.65,32756248785537.65,23052103051803
2018,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,393396353887,559002743059.406,559002743059.406,393396353887
2018,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,33804038000,48034380038.79488,48034380038.79488,33804038000
2018,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,19902339788,28280543082.98968,28280543082.98968,19902339788
2018,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,92414087000,131317251977.3009,131317251977.3009,92414087000
2018,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,51836656231,73658112836.70367,73658112836.70367,51836656231
2018,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,122007350000,173368264981.428,173368264981.428,122007350000
2018,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,55174000000,78400364011.55592,78400364011.55592,55174000000
2018,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,292968569762,416298301977.1217,416298301977.1217,292968569762
2018,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversión,300000000,426289723.4832851,426289723.4832851,300000000
2018,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,516670009000,734170384229.0548,734170384229.0548,516670009000
2018,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,99643820000,141590454915.3941,141590454915.3941,99643820000
2018,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,3330471541000,4732485974272.802,4732485974272.802,3330471541000
2018,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,51786479000,73586812710.2765,73586812710.2765,51786479000
2018,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,9686400000,13764042591.82831,13764042591.82831,9686400000
2018,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,15269583000,21697554382.58357,21697554382.58357,15269583000
2018,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversión,19271900000,27384709739.99174,27384709739.99174,19271900000
2018,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,31130936000,44235993664.05283,44235993664.05283,31130936000
2018,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,10600000000,15062236896.40941,15062236896.40941,10600000000
2018,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,369411897000,524921651411.8861,524921651411.8861,369411897000
2018,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,270371000000,384187929426.3309,384187929426.3309,270371000000
2018,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,98100175000,139396988248.0396,139396988248.0396,98100175000
2018,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,13513600000,19202362690.87907,19202362690.87907,13513600000
2018,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,34051993279424,48386715997134.47,48386715997134.47,34051993279424
2018,Educación,22,Ministerio de educación nacional,2201,Inversión,3356654784947,4769691467013.009,4769691467013.009,3356654784947
2018,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,4861595229,6908160286.193562,6908160286.193562,4861595229
2018,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,3703127805,5262017760.055716,5262017760.055716,3703127805
2018,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,5230144606,7431856326.231118,7431856326.231118,5230144606
2018,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,2387654311,3392774986.699546,3392774986.699546,2387654311
2018,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,20488420471,29113343657.30623,29113343657.30623,20488420471
2018,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,7364871225,10465229726.65084,10465229726.65084,7364871225
2018,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,3575339374,5080434777.00454,5080434777.00454,3575339374
2018,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,3164035334,4495985825.407346,4495985825.407346,3164035334
2018,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,4484841071,6372805533.410234,6372805533.410234,4484841071
2018,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,2062425514,2930636006.893107,2930636006.893107,2062425514
2018,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,14602798161,20750075967.11638,20750075967.11638,14602798161
2018,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,3325767753,4725802052.653322,4725802052.653322,3325767753
2018,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,6353450589,9028035649.165085,9028035649.165085,6353450589
2018,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,1305000000,1854360297.15229,1854360297.15229,1305000000
2018,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,66328488778,94250510467.45934,94250510467.45934,66328488778
2018,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Inversión,17809000000,25305978951.71275,25305978951.71275,17809000000
2018,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,408848907338,580960292185.1976,580960292185.1976,408848907338
2018,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,745388492662,1059171514748.356,1059171514748.356,745388492662
2018,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,13234492593,18805760626.37185,18805760626.37185,13234492593
2018,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,11956774518,16990167010.1007,16990167010.1007,11956774518
2018,Tecnologías de la información y las comunicaciones,23,Autoridad nacional de televisión antv,2310,Funcionamiento,20463906608,29078510297.70697,29078510297.70697,20463906608
2018,Tecnologías de la información y las comunicaciones,23,Autoridad nacional de televisión antv,2310,Inversión,267318693392,379850706293.2959,379850706293.2959,267318693392
2018,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,17877565391,25403408023.61246,25403408023.61246,17877565391
2018,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,36047434609,51222169772.50804,51222169772.50804,36047434609
2018,Transporte,24,Ministerio de transporte,2401,Funcionamiento,71640870212,101799222509.2513,101799222509.2513,71640870212
2018,Transporte,24,Ministerio de transporte,2401,Deuda,14771043701,20989147116.19604,20989147116.19604,14771043701
2018,Transporte,24,Ministerio de transporte,2401,Inversión,44430400000,63134076434.17251,63134076434.17251,44430400000
2018,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,192813906572,273981956387.6995,273981956387.6995,192813906572
2018,Transporte,24,Instituto nacional de vías,2402,Deuda,6970010100,9904145594.015682,9904145594.015682,6970010100
2018,Transporte,24,Instituto nacional de vías,2402,Inversión,2047664227932,2909660725039.156,2909660725039.156,2047664227932
2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,523394498795,743725653879.9773,743725653879.9773,523394498795
2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1145793361,1628133116.76558,1628133116.76558,1145793361
2018,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,627373000000,891475542302.9302,891475542302.9302,627373000000
2018,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,73583023604,104558955950.7107,104558955950.7107,73583023604
2018,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,666693528550,947348666445.584,947348666445.584,666693528550
2018,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,1755964091635,2495164823565.541,2495164823565.541,1755964091635
2018,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,2360992501,3354889467.991333,3354889467.991333,2360992501
2018,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,2360992501,3354889467.991333,3354889467.991333,2360992501
2018,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,17698562670,25149051288.81964,25149051288.81964,17698562670
2018,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,130000000000,184725546842.7569,184725546842.7569,130000000000
2018,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,27458991963,39018286970.1234,39018286970.1234,27458991963
2018,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,14083000000,20011460586.05035,20011460586.05035,14083000000
2018,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,570838234313,811141576863.2517,811141576863.2517,570838234313
2018,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,43262524118,61474564811.50392,61474564811.50392,43262524118
2018,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,473593855771,672960646066.6747,672960646066.6747,473593855771
2018,Organismos de control,25,Defensoría del pueblo,2502,Inversión,36015382139,51176624310.59719,51176624310.59719,36015382139
2018,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,476675921943,677340156520.7383,677340156520.7383,476675921943
2018,Organismos de control,25,Contraloría general de la república,2601,Inversión,152072000000,216089102765.1671,216089102765.1671,152072000000
2018,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,60139042396,85455519178.468,85455519178.468,60139042396
2018,Rama judicial,27,Rama judicial,2701,Funcionamiento,3801006688861,5401100301175.576,5401100301175.576,3801006688861
2018,Rama judicial,27,Rama judicial,2701,Inversión,282827000000,401887478745.3569,401887478745.3569,282827000000
2018,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,1618479325010,2299803679739.756,2299803679739.756,1618479325010
2018,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,50000000000,71048287247.21419,71048287247.21419,50000000000
2018,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,34806511800,49458860968.799,49458860968.799,34806511800
2018,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,50652121353,71974929351.37392,71974929351.37392,50652121353
2018,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,13917755000,19776653101.52703,19776653101.52703,13917755000
2018,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,3319786552129,4717302971102.0,4717302971102.0,3319786552129
2018,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,99647587767,141595808783.2361,141595808783.2361,99647587767
2018,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,181852397558,258406027565.9076,258406027565.9076,181852397558
2018,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,35687015352,50710026354.49277,50710026354.49277,35687015352
2018,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,4000000000,5683862979.777135,5683862979.777135,4000000000
2018,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversión,17024000000,24190520841.93149,24190520841.93149,17024000000
2018,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,169671080000,241096792587.7012,241096792587.7012,169671080000
2018,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,110318849171,156759305693.6661,156759305693.6661,110318849171
2018,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,44340876000,63006865896.82211,63006865896.82211,44340876000
2018,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversión,20762263246,29502464860.08171,29502464860.08171,20762263246
2018,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,29531285000,41962944389.18696,41962944389.18696,29531285000
2018,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,189903000000,269845657862.1544,269845657862.1544,189903000000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2784889000,3957231872.472142,3957231872.472142,2784889000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4605483000,6544233581.923235,6544233581.923235,4605483000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,3283601000,4665884541.064796,4665884541.064796,3283601000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,2585806566,3674342553.33801,3674342553.33801,2585806566
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3339078000,4744715457.697069,4744715457.697069,3339078000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1839115000,2613319416.013206,2613319416.013206,1839115000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,4305940290,6118593651.865456,6118593651.865456,4305940290
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1056825000,1501712123.400743,1501712123.400743,1056825000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1892476000,2689143569.129179,2689143569.129179,1892476000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2351295000,3341109651.25877,3341109651.25877,2351295000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2284002000,3245488603.384234,3245488603.384234,2284002000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Inversión,533889917,758639283.6281469,758639283.6281469,533889917
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,3349551000,4759597231.943871,4759597231.943871,3349551000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3329833000,4731578629.385059,4731578629.385059,3329833000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Inversión,2321608279,3298925837.638052,3298925837.638052,2321608279
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2614111000,3714562184.482047,3714562184.482047,2614111000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5168285000,7343955945.109368,7343955945.109368,5168285000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Inversión,2241716159,3185401871.827074,3185401871.827074,2241716159
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,4202244000,5971244775.897647,5971244775.897647,4202244000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2063567000,2932258019.397441,2932258019.397441,2063567000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversión,2729212033,3878116809.582749,3878116809.582749,2729212033
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2107601000,2994828825.010317,2994828825.010317,2107601000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,5163012210,7336463491.139083,7336463491.139083,5163012210
2018,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,2086434000,2964751243.087082,2964751243.087082,2086434000
2018,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Inversión,2806471634,3987900056.071812,3987900056.071812,2806471634
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2254979000,3204247914.568716,3204247914.568716,2254979000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,2437775203,3463995057.337598,3463995057.337598,2437775203
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2038476000,2896604567.891044,2896604567.891044,2038476000
2018,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,3667308866,5211120274.716467,5211120274.716467,3667308866
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1872952000,2661400633.924886,2661400633.924886,1872952000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Inversión,1736301020,2467224272.33182,2467224272.33182,1736301020
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2258619000,3209420229.880313,3209420229.880313,2258619000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,2300581145,3269047000.509698,3269047000.509698,2300581145
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2135610000,3034628654.560462,3034628654.560462,2135610000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Inversión,1074086189,1526239681.686752,1526239681.686752,1074086189
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2259894000,3211231961.205117,3211231961.205117,2259894000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1740381000,2473021784.151877,2473021784.151877,1740381000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,2015814000,2864402642.179117,2864402642.179117,2015814000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Inversión,930000000,1321498142.798184,1321498142.798184,930000000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,2041127000,2900371548.080891,2900371548.080891,2041127000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Inversión,1120000000,1591481634.337598,1591481634.337598,1120000000
