Año,Sector,Código de sector,Entidad,Código de entidad,Apropiación a precios corrientes,Tipo de gasto,Indice_base_2025,Apropiación a precios constantes (2025)
2021,Hacienda,13.0,Superintendencia de la economía solidaria,1309,44146000000.0,Inversión,72.25488960373522,61097595252.18051
2021,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,1795416000000.0,Funcionamiento,72.25488960373522,2484836680045.5063
2021,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,102424601812.0,Inversión,72.25488960373522,141754561350.41296
2021,Hacienda,13.0,Unidad de información y análisis financiero,1312,10353000000.0,Funcionamiento,72.25488960373522,14328442070.5347
2021,Hacienda,13.0,Unidad de información y análisis financiero,1312,4893918335.0,Inversión,72.25488960373522,6773131011.395261
2021,Hacienda,13.0,Superintendencia financiera de colombia,1313,248803000000.0,Funcionamiento,72.25488960373522,344340710178.23285
2021,Hacienda,13.0,Superintendencia financiera de colombia,1313,30198000000.0,Inversión,72.25488960373522,41793711353.81115
2021,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,192883000000.0,Funcionamiento,72.25488960373522,266948023943.87564
2021,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,7888655374.0,Inversión,72.25488960373522,10917815274.87407
2021,Hacienda,13.0,Fondo adaptación,1315,30330000000.0,Funcionamiento,72.25488960373522,41976397952.21844
2021,Hacienda,13.0,Fondo adaptación,1315,649713389140.0,Inversión,72.25488960373522,899196431830.7021
2021,Servicio de la deuda pública nacional,14.0,Servicio de la deuda pública nacional,1401,69546767704122.0,Deuda,72.25488960373522,96251988046116.64
2021,Defensa y policía,15.0,Ministerio de defensa nacional,1501,14680606909869.0,Funcionamiento,72.25488960373522,20317804082715.098
2021,Defensa y policía,15.0,Ministerio de defensa nacional,1501,1666159970000.0,Inversión,72.25488960373522,2305947706982.4043
2021,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,4286432000000.0,Funcionamiento,72.25488960373522,5932376374122.109
2021,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,7789000000.0,Inversión,72.25488960373522,10779893295.411453
2021,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,28771000000.0,Funcionamiento,72.25488960373522,39818758505.8779
2021,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,16699000000.0,Inversión,72.25488960373522,23111238687.902924
2021,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,35908000000.0,Funcionamiento,72.25488960373522,49696290724.30793
2021,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,5060000000.0,Inversión,72.25488960373522,7002986272.279106
2021,Defensa y policía,15.0,Club militar de oficiales,1510,55337000000.0,Funcionamiento,72.25488960373522,76585820424.72507
2021,Defensa y policía,15.0,Caja de sueldos de retiro de la policía nacional,1511,4434468000000.0,Funcionamiento,72.25488960373522,6137256626257.111
2021,Defensa y policía,15.0,Caja de sueldos de retiro de la policía nacional,1511,5780000000.0,Inversión,72.25488960373522,7999458627.227911
2021,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,424660895070.0,Funcionamiento,72.25488960373522,587726169673.709
2021,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,8195000000.0,Inversión,72.25488960373522,11341792984.45203
2021,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,22241000000.0,Funcionamiento,72.25488960373522,30781307842.24498
2021,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,10664360000.0,Inversión,72.25488960373522,14759361004.474783
2021,Defensa y policía,15.0,Hospital militar,1519,440301000000.0,Funcionamiento,72.25488960373522,609371908828.214
2021,Defensa y policía,15.0,Hospital militar,1519,20000000000.0,Inversión,72.25488960373522,27679787637.46682
2021,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,414497000000.0,Funcionamiento,72.25488960373522,573659446818.3542
2021,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,6180000000.0,Inversión,72.25488960373522,8553054379.977247
2021,Defensa y policía,15.0,Unidad administrativa especial de la justicia penal militar y policial,1521,39263026000.0,Funcionamiento,72.25488960373522,54339611084.21692
2021,Defensa y policía,15.0,Policía nacional,1601,11169835000000.0,Funcionamiento,72.25488960373522,15458933037277.21
2021,Defensa y policía,15.0,Policía nacional,1601,302879000000.0,Inversión,72.25488960373522,419181319992.41565
2021,Agricultura y desarrollo rural,17.0,Ministerio de agricultura y desarrollo rural,1701,330780665000.0,Funcionamiento,72.25488960373522,457796928089.0027
2021,Agricultura y desarrollo rural,17.0,Ministerio de agricultura y desarrollo rural,1701,726735002593.0,Inversión,72.25488960373522,1005793527024.407
2021,Agricultura y desarrollo rural,17.0,Instituto colombiano agropecuario (ica),1702,158098047000.0,Funcionamiento,72.25488960373522,218806018342.9124
2021,Agricultura y desarrollo rural,17.0,Instituto colombiano agropecuario (ica),1702,180306804713.0,Inversión,72.25488960373522,249542703202.3021
2021,Agricultura y desarrollo rural,17.0,Autoridad nacional de acuicultura y pesca - aunap,1715,13670531000.0,Funcionamiento,72.25488960373522,18919869748.570347
2021,Agricultura y desarrollo rural,17.0,Autoridad nacional de acuicultura y pesca - aunap,1715,60976870434.0,Inversión,72.25488960373522,84391341220.52246
2021,Agricultura y desarrollo rural,17.0,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,60370482000.0,Funcionamiento,72.25488960373522,83552106066.57567
2021,Agricultura y desarrollo rural,17.0,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,207943479942.0,Inversión,72.25488960373522,287791568269.5201
2021,Agricultura y desarrollo rural,17.0,Agencia nacional de tierras - ant,1717,32315435000.0,Funcionamiento,72.25488960373522,44724218910.61813
2021,Agricultura y desarrollo rural,17.0,Agencia nacional de tierras - ant,1717,8525000.0,Deuda,72.25488960373522,11798509.480470233
2021,Agricultura y desarrollo rural,17.0,Agencia nacional de tierras - ant,1717,265217830374.0,Inversión,72.25488960373522,367058661121.1009
2021,Agricultura y desarrollo rural,17.0,Agencia de desarrollo rural - adr,1718,42476986000.0,Funcionamiento,72.25488960373522,58787697597.98256
2021,Agricultura y desarrollo rural,17.0,Agencia de desarrollo rural - adr,1718,231708437804.0,Inversión,72.25488960373522,320682017611.19543
2021,Salud y protección social,19.0,Ministerio de salud y protección social,1901,33966013942645.0,Funcionamiento,72.25488960373522,47008602641182.54
2021,Salud y protección social,19.0,Ministerio de salud y protección social,1901,684215413134.0,Inversión,72.25488960373522,946946866691.5374
2021,Salud y protección social,19.0,Instituto nacional de salud (ins),1903,40626242000.0,Funcionamiento,72.25488960373522,56226287553.41676
2021,Salud y protección social,19.0,Instituto nacional de salud (ins),1903,54389226224.0,Inversión,72.25488960373522,75274111582.32307
2021,Salud y protección social,19.0,Superintendencia nacional de salud,1910,131532344000.0,Funcionamiento,72.25488960373522,182039367468.91165
2021,Salud y protección social,19.0,Superintendencia nacional de salud,1910,62990768248.0,Inversión,72.25488960373522,87178554411.2764
2021,Salud y protección social,19.0,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,134000609704.0,Funcionamiento,72.25488960373522,185455420994.8898
2021,Salud y protección social,19.0,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,75413648220.0,Inversión,72.25488960373522,104371688384.81139
2021,Salud y protección social,19.0,Fondo de previsión social del congreso,1913,309806990187.0,Funcionamiento,72.25488960373522,428769584848.94635
2021,Salud y protección social,19.0,Fondo de previsión social del congreso,1913,300000000.0,Inversión,72.25488960373522,415196814.5620023
2021,Salud y protección social,19.0,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,587732323000.0,Funcionamiento,72.25488960373522,813415294415.7528
2021,Salud y protección social,19.0,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,2437693327.0,Inversión,72.25488960373522,3373741680.831498
2021,Minas y energía,21.0,Ministerio de minas y energía,2101,133351596000.0,Funcionamiento,72.25488960373522,184557192919.8635
2021,Minas y energía,21.0,Ministerio de minas y energía,2101,4221787912086.0,Inversión,72.25488960373522,5842909642848.246
2021,Minas y energía,21.0,Servicio geológico colombiano,2103,60521354000.0,Funcionamiento,72.25488960373522,83760911312.59766
2021,Minas y energía,21.0,Servicio geológico colombiano,2103,157608314772.0,Inversión,72.25488960373522,218128234139.39926
2021,Minas y energía,21.0,Unidad de planeación minero energética - upme,2109,16856104000.0,Funcionamiento,72.25488960373522,23328668955.75275
2021,Minas y energía,21.0,Unidad de planeación minero energética - upme,2109,21080200000.0,Inversión,72.25488960373522,29174772967.766403
2021,Minas y energía,21.0,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,34576058670.0,Funcionamiento,72.25488960373522,47852898066.30968
2021,Minas y energía,21.0,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,43277200000.0,Inversión,72.25488960373522,59895185277.208954
2021,Minas y energía,21.0,Agencia nacional de hidrocarburos - anh,2111,909179689000.0,Funcionamiento,72.25488960373522,1258295035790.9065
2021,Minas y energía,21.0,Agencia nacional de hidrocarburos - anh,2111,280458971902.0,Inversión,72.25488960373522,388152239163.4817
2021,Minas y energía,21.0,Agencia nacional de minería - anm,2112,104930144800.0,Funcionamiento,72.25488960373522,145222206241.63217
2021,Minas y energía,21.0,Agencia nacional de minería - anm,2112,66855000000.0,Inversión,72.25488960373522,92526610125.14221
2021,Educación,22.0,Ministerio de educación nacional,2201,42753299380977.0,Funcionamiento,72.25488960373522,59170112383324.25
2021,Educación,22.0,Ministerio de educación nacional,2201,3296949779443.0,Inversión,72.25488960373522,4562943487318.766
2021,Igualdad y equidad,46.0,Instituto nacional para sordos (insor),4603,6133028268.0,Funcionamiento,72.25488960373522,8488046001.6410475
2021,Igualdad y equidad,46.0,Instituto nacional para sordos (insor),4603,6553077346.0,Inversión,72.25488960373522,9069389465.458735
2021,Igualdad y equidad,46.0,Instituto nacional para ciegos (inci),4604,6245557422.0,Funcionamiento,72.25488960373522,8643785155.928238
2021,Igualdad y equidad,46.0,Instituto nacional para ciegos (inci),4604,1765220026.0,Inversión,72.25488960373522,2443045772.654183
2021,Educación,22.0,Escuela tecnológica instituto técnico central,2234,25700776621.0,Funcionamiento,72.25488960373522,35569601949.3626
2021,Educación,22.0,Escuela tecnológica instituto técnico central,2234,11191671975.0,Inversión,72.25488960373522,15489155178.809444
2021,Educación,22.0,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,4787871262.0,Funcionamiento,72.25488960373522,6626362988.384513
2021,Educación,22.0,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,2487452756.0,Inversión,72.25488960373522,3442608202.2155786
2021,Educación,22.0,Instituto nacional de formación técnica profesional de san juan del cesar,2239,6290674205.0,Funcionamiento,72.25488960373522,8706226304.544521
2021,Educación,22.0,Instituto nacional de formación técnica profesional de san juan del cesar,2239,2503732588.0,Inversión,72.25488960373522,3465139316.8422604
2021,Educación,22.0,Instituto tolimense de formación técnica profesional,2241,18340157794.0,Funcionamiento,72.25488960373522,25382583648.7776
2021,Educación,22.0,Instituto tolimense de formación técnica profesional,2241,4475008473.0,Inversión,72.25488960373522,6193364210.425234
2021,Educación,22.0,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,7675851444.0,Funcionamiento,72.25488960373522,10623296895.333153
2021,Educación,22.0,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,5380911928.0,Inversión,72.25488960373522,7447124973.147608
2021,Educación,22.0,Unidad administrativa especial de alimentación escolar,2246,12093017476.0,Funcionamiento,72.25488960373522,16736607781.59275
2021,Educación,22.0,Unidad administrativa especial de alimentación escolar,2246,1195936580000.0,Inversión,72.25488960373522,1655163528113.9175
2021,Tecnologías de la información y las comunicaciones,23.0,Ministerio de tecnologías de la información y las comunicaciones,2301,81891600000.0,Funcionamiento,72.25488960373522,113337104864.6189
2021,Tecnologías de la información y las comunicaciones,23.0,Fondo único de tecnologías de la información y las comunicaciones,2306,710052000000.0,Funcionamiento,72.25488960373522,982704428577.9296
2021,Tecnologías de la información y las comunicaciones,23.0,Fondo único de tecnologías de la información y las comunicaciones,2306,1450065000000.0,Inversión,72.25488960373522,2006874563026.1663
2021,Tecnologías de la información y las comunicaciones,23.0,Unidad administrativa especial comisión de regulación de comunicaciones,2308,24327089000.0,Funcionamiento,72.25488960373522,33668432867.887756
2021,Tecnologías de la información y las comunicaciones,23.0,Unidad administrativa especial comisión de regulación de comunicaciones,2308,19490383000.0,Inversión,72.25488960373522,26974483120.644676
2021,Tecnologías de la información y las comunicaciones,23.0,Agencia nacional del espectro - ane,2309,17147073342.0,Funcionamiento,72.25488960373522,23731367435.531425
2021,Tecnologías de la información y las comunicaciones,23.0,Agencia nacional del espectro - ane,2309,17426926658.0,Inversión,72.25488960373522,24118681453.357468
2021,Tecnologías de la información y las comunicaciones,23.0,Computadores para educar (cpe),2311,18019489008.0,Funcionamiento,72.25488960373522,24938781453.855385
2021,Tecnologías de la información y las comunicaciones,23.0,Computadores para educar (cpe),2311,85708020430.0,Inversión,72.25488960373522,118618990216.50339
2021,Tecnologías de la información y las comunicaciones,23.0,Corporación agencia nacional de gobierno digital - and,2312,3868172429.0,Funcionamiento,72.25488960373522,5353509568.99121
2021,Tecnologías de la información y las comunicaciones,23.0,Corporación agencia nacional de gobierno digital - and,2312,32234769000.0,Inversión,72.25488960373522,44612578023.13994
2021,Transporte,24.0,Ministerio de transporte,2401,155337838352.0,Funcionamiento,72.25488960373522,214985918882.32544
2021,Transporte,24.0,Ministerio de transporte,2401,182486003224.0,Inversión,72.25488960373522,252558690802.5203
2021,Transporte,24.0,Instituto nacional de vías,2402,195776613000.0,Funcionamiento,72.25488960373522,270952753611.1263
2021,Transporte,24.0,Instituto nacional de vías,2402,2456712528.0,Deuda,72.25488960373522,3400064053.067213
2021,Transporte,24.0,Instituto nacional de vías,2402,4375365389458.0,Inversión,72.25488960373522,6055459240825.987
2021,Transporte,24.0,Unidad administrativa especial de la aeronáutica civil,2412,548101000000.0,Funcionamiento,72.25488960373522,758565964194.1602
2021,Transporte,24.0,Unidad administrativa especial de la aeronáutica civil,2412,1284000000.0,Deuda,72.25488960373522,1777042366.3253698
2021,Transporte,24.0,Unidad administrativa especial de la aeronáutica civil,2412,995523000000.0,Inversión,72.25488960373522,1377793261410.694
2021,Transporte,24.0,Agencia nacional de infraestructura,2413,101565565000.0,Funcionamiento,72.25488960373522,140565663523.96664
2021,Transporte,24.0,Agencia nacional de infraestructura,2413,969198470862.0,Deuda,72.25488960373522,1341360392600.8867
2021,Transporte,24.0,Agencia nacional de infraestructura,2413,4237527256305.0,Inversión,72.25488960373522,5864692728124.992
2021,Transporte,24.0,Unidad de planeación del sector de infraestructura de transporte,2414,3550000000.0,Funcionamiento,72.25488960373522,4913162305.650361
2021,Transporte,24.0,Unidad de planeación del sector de infraestructura de transporte,2414,5872000000.0,Inversión,72.25488960373522,8126785650.360259
2021,Transporte,24.0,Comisión de regulación de infraestructura y transporte,2415,1210000000.0,Funcionamiento,72.25488960373522,1674627152.0667427
2021,Transporte,24.0,Agencia nacional de seguridad vial,2416,20136828000.0,Funcionamiento,72.25488960373522,27869156136.609787
2021,Transporte,24.0,Agencia nacional de seguridad vial,2416,143936000000.0,Inversión,72.25488960373522,199205895669.32123
2021,Transporte,24.0,Superintendencia de puertos y transporte,2417,42233338000.0,Funcionamiento,72.25488960373522,58450491353.06789
2021,Transporte,24.0,Superintendencia de puertos y transporte,2417,12424924000.0,Inversión,72.25488960373522,17195962886.58324
2021,Organismos de control,25.0,Procuraduría general de la nación,2501,791737000000.0,Funcionamiento,72.25488960373522,1095755601236.2534
2021,Organismos de control,25.0,Procuraduría general de la nación,2501,102079036923.0,Inversión,72.25488960373522,141276303213.28873
2021,Organismos de control,25.0,Defensoría del pueblo,2502,649994000000.0,Funcionamiento,72.25488960373522,899584794281.3805
2021,Organismos de control,25.0,Defensoría del pueblo,2502,60629385904.0,Inversión,72.25488960373522,83910426320.63722
2021,Organismos de control,25.0,Contraloría general de la república,2601,922092946424.0,Funcionamiento,72.25488960373522,1276166846951.1196
2021,Organismos de control,25.0,Contraloría general de la república,2601,153817217700.0,Inversión,72.25488960373522,212881396046.10013
2021,Organismos de control,25.0,Fondo de bienestar social de la contraloría general de la república,2602,87748000000.0,Funcionamiento,72.25488960373522,121442300280.62193
2021,Rama judicial,27.0,Rama judicial,2701,4737475927000.0,Funcionamiento,72.25488960373522,6556616379848.563
2021,Rama judicial,27.0,Rama judicial,2701,480260662865.0,Inversión,72.25488960373522,664675657936.6124
2021,Registraduría,28.0,Registraduría nacional del estado civil,2801,986604000000.0,Funcionamiento,72.25488960373522,1365449460113.7659
2021,Registraduría,28.0,Registraduría nacional del estado civil,2801,62671096655.0,Inversión,72.25488960373522,86736132320.87787
2021,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,39639550000.0,Funcionamiento,72.25488960373522,54860716302.2374
2021,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,57537593696.0,Inversión,72.25488960373522,79631418733.80649
2021,Registraduría,28.0,Fondo social de vivienda de la registraduría nacional del estado civil,2803,14183100000.0,Funcionamiento,72.25488960373522,19629259802.047783
2021,Fiscalía,29.0,Fiscalía general de la nación,2901,4056603300000.0,Funcionamiento,72.25488960373522,5614295893672.355
2021,Fiscalía,29.0,Fiscalía general de la nación,2901,94418000001.0,Inversión,72.25488960373522,130673509459.1011
2021,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,226053700000.0,Funcionamiento,72.25488960373522,312855920533.1817
2021,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,44668590240.0,Inversión,72.25488960373522,61820854595.411156
2021,Fiscalía,29.0,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,18016196584.0,Funcionamiento,72.25488960373522,24934224773.99876
2021,Fiscalía,29.0,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,64452292597.0,Inversión,72.25488960373522,89201288591.64174
2021,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,219202523000.0,Funcionamiento,72.25488960373522,303373964311.8468
2021,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,308768506024.0,Inversión,72.25488960373522,427332333794.1107
2021,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,51132763000.0,Funcionamiento,72.25488960373522,70767201057.84604
2021,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,31291389274.0,Inversión,72.25488960373522,43306950499.28136
2021,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,53449868000.0,Funcionamiento,72.25488960373522,73974049774.53168
2021,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,307884412378.0,Inversión,72.25488960373522,426108757575.465
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,3028787000.0,Funcionamiento,72.25488960373522,4191809047.956011
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del quindío (crq),3209,5032792400.0,Funcionamiento,72.25488960373522,6965331242.772849
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,3623997000.0,Funcionamiento,72.25488960373522,5015573367.940843
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,1920577093.0,Inversión,72.25488960373522,2658058303.7811685
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de caldas (corpocaldas),3211,3785611000.0,Funcionamiento,72.25488960373522,5239245427.902921
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,2031745000.0,Funcionamiento,72.25488960373522,2811913506.674251
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,5088444261.0,Inversión,72.25488960373522,7042352827.47834
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,1216974000.0,Funcionamiento,72.25488960373522,1684279094.0159273
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del tolima (cortolima),3214,2111308000.0,Funcionamiento,72.25488960373522,2922027853.86424
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de risaralda (carder),3215,2534929000.0,Funcionamiento,72.25488960373522,3508314819.8028064
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de nariño (corponariño),3216,2523623000.0,Funcionamiento,72.25488960373522,3492667435.8513465
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de nariño (corponariño),3216,2109840328.0,Inversión,72.25488960373522,2919996611.400167
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la frontera nororiental (corponor),3217,3801177000.0,Funcionamiento,72.25488960373522,5260788606.6211605
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la guajira (corpoguajira),3218,3657862000.0,Funcionamiento,72.25488960373522,5062442168.357983
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la guajira (corpoguajira),3218,730317457.0,Inversión,72.25488960373522,1010751605.8847404
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cesar (corpocesar),3219,2886551000.0,Funcionamiento,72.25488960373522,3994955934.2358747
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cesar (corpocesar),3219,1861942882.0,Inversión,72.25488960373522,2576909178.342647
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cauca (crc),3221,5714058000.0,Funcionamiento,72.25488960373522,7908195599.40842
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del magdalena (corpamag),3222,4768431000.0,Funcionamiento,72.25488960373522,6599457872.195678
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,2250939000.0,Funcionamiento,72.25488960373522,3115275675.2445965
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,3661344862.0,Inversión,72.25488960373522,5067262412.384513
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,2328236000.0,Funcionamiento,72.25488960373522,3222253902.4952602
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,6949992404.0,Inversión,72.25488960373522,9618715691.236376
2021,Ambiente y desarrollo sostenible,32.0,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,2293058000.0,Funcionamiento,72.25488960373522,3173567924.0197196
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,2484114000.0,Funcionamiento,72.25488960373522,3437987399.3629127
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,640390703.0,Inversión,72.25488960373522,886293933.2024044
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,2250239000.0,Funcionamiento,72.25488960373522,3114306882.677285
2021,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,4220109486.0,Inversión,72.25488960373522,5840586718.966963
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la orinoquia (corporinoquia),3229,2118755400.0,Funcionamiento,72.25488960373522,2932334976.3868036
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de sucre (carsucre),3230,2486327000.0,Funcionamiento,72.25488960373522,3441050167.8649983
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de sucre (carsucre),3230,3040828814.0,Inversión,72.25488960373522,4208474790.6705046
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del alto magdalena (cam),3231,2347454000.0,Funcionamiento,72.25488960373522,3248851410.436102
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del centro de antioquia (corantioquia),3232,2563809500.0,Funcionamiento,72.25488960373522,3548285125.1459994
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del atlántico (cra),3233,2008639680.0,Funcionamiento,72.25488960373522,2779935989.1294656
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de santander (cas),3234,2278068000.0,Funcionamiento,72.25488960373522,3152821923.185438
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de boyacá (corpoboyacá),3235,2254979000.0,Funcionamiento,72.25488960373522,3120866992.347365
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de chivor (corpochivor),3236,2201452000.0,Funcionamiento,72.25488960373522,3046786192.7038302
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de chivor (corpochivor),3236,2172020582.0,Inversión,72.25488960373522,3006053422.6983547
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del guavio (corpoguavio),3237,775300000.0,Funcionamiento,72.25488960373522,1073006967.7664013
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del canal del dique (cardique),3238,2441226240.0,Funcionamiento,72.25488960373522,3378631194.9105806
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del sur de bolivar (csb),3239,2656202000.0,Funcionamiento,72.25488960373522,3676155364.110732
2021,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del sur de bolivar (csb),3239,2100103137.0,Inversión,72.25488960373522,2906520442.4468946
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,"Ministerio de las culturas, las artes y los saberes",3301,181318884705.0,Funcionamiento,72.25488960373522,250943411164.83655
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,"Ministerio de las culturas, las artes y los saberes",3301,262792554690.0,Inversión,72.25488960373522,363702105326.3293
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Archivo general de la nación,3304,13304839702.0,Funcionamiento,72.25488960373522,18413756875.094868
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Archivo general de la nación,3304,10774624299.0,Inversión,72.25488960373522,14911965623.49049
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto colombiano de antropología e historia,3305,8315844291.0,Funcionamiento,72.25488960373522,11509040200.056042
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto colombiano de antropología e historia,3305,15527078055.0,Inversión,72.25488960373522,21489311159.63857
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto caro y cuervo,3307,8666012740.0,Funcionamiento,72.25488960373522,11993669615.339098
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto caro y cuervo,3307,5390429173.0,Inversión,72.25488960373522,7460296739.172295
2021,Organismos de control,25.0,Auditoría general de la república,3401,35864280000.0,Funcionamiento,72.25488960373522,49635782708.532425
2021,Organismos de control,25.0,Auditoría general de la república,3401,6447862875.0,Inversión,72.25488960373522,8923773754.775314
2021,"Comercio, industria y turismo",35.0,"Ministerio de comercio, industria y turismo",3501,438463554000.0,Funcionamiento,72.25488960373522,606828903074.4482
2021,"Comercio, industria y turismo",35.0,"Ministerio de comercio, industria y turismo",3501,251446291660.0,Inversión,72.25488960373522,347998997768.86725
2021,"Comercio, industria y turismo",35.0,Superintendencia de sociedades,3502,128612369000.0,Funcionamiento,72.25488960373522,177998153073.57605
